GEO.id,GEO.id2,GEO.display-label,HC02_VC01,HC03_VC01,HC04_VC01,HC02_VC02,HC03_VC02,HC04_VC02,HC02_VC03,HC03_VC03,HC04_VC03,HC02_VC04,HC03_VC04,HC04_VC04,HC02_VC05,HC03_VC05,HC04_VC05,HC02_VC06,HC03_VC06,HC04_VC06,HC02_VC07,HC03_VC07,HC04_VC07,HC02_VC08,HC03_VC08,HC04_VC08,HC02_VC09,HC03_VC09,HC04_VC09,HC02_VC10,HC03_VC10,HC04_VC10,HC02_VC11,HC03_VC11,HC04_VC11,HC02_VC12,HC03_VC12,HC04_VC12,HC02_VC13,HC03_VC13,HC04_VC13,HC02_VC14,HC03_VC14,HC04_VC14,HC02_VC15,HC03_VC15,HC04_VC15,HC02_VC16,HC03_VC16,HC04_VC16,HC02_VC17,HC03_VC17,HC04_VC17,HC02_VC18,HC03_VC18,HC04_VC18,HC02_VC19,HC03_VC19,HC04_VC19,HC02_VC20,HC03_VC20,HC04_VC20,HC02_VC21,HC03_VC21,HC04_VC21,HC02_VC22,HC03_VC22,HC04_VC22,HC02_VC23,HC03_VC23,HC04_VC23,HC02_VC25,HC03_VC25,HC04_VC25,HC02_VC26,HC03_VC26,HC04_VC26,HC02_VC27,HC03_VC27,HC04_VC27,HC02_VC28,HC03_VC28,HC04_VC28,HC02_VC29,HC03_VC29,HC04_VC29,HC02_VC30,HC03_VC30,HC04_VC30,HC02_VC31,HC03_VC31,HC04_VC31,HC02_VC32,HC03_VC32,HC04_VC32,HC02_VC33,HC03_VC33,HC04_VC33,HC02_VC34,HC03_VC34,HC04_VC34,HC02_VC35,HC03_VC35,HC04_VC35
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",2850,128,4.5,675,15,2.2,675,15,2.2,588,15,2.6,72,0,0.0,191,15,7.9,165,15,9.1,19,0,0.0,514,0,0.0,447,0,0.0,59,0,0.0,219,17,7.8,2106,64,3.0,744,64,8.6,387,82,21.2,228,55,24.1,7040,(X),(X),159,27,17.0,5181,(X),(X),51,6,11.8,48,6,12.5,5,0,0.0,43,6,14.0,50,(X),(X),199,(X),(X),205,(X),(X),35,(X),(X),0,(X),(X),255,(X),(X),299,(X),(X),347,(X),(X),84,(X),(X),29,(X),(X),486,(X),(X)
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",8035,174,2.2,1553,12,0.8,1553,12,0.8,1180,12,1.0,308,0,0.0,501,4,0.8,438,4,0.9,52,0,0.0,1112,8,0.7,788,8,1.0,270,0,0.0,787,10,1.3,6367,67,1.1,1668,107,6.4,1653,117,7.1,754,45,6.0,7756,(X),(X),899,72,8.0,5317,(X),(X),234,10,4.3,226,10,4.4,77,10,13.0,149,0,0.0,148,(X),(X),376,(X),(X),409,(X),(X),87,(X),(X),76,(X),(X),502,(X),(X),832,(X),(X),942,(X),(X),274,(X),(X),204,(X),(X),1011,(X),(X)
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",6999,709,10.1,1633,248,15.2,1627,242,14.9,1217,129,10.6,285,59,20.7,623,91,14.6,487,51,10.5,86,21,24.4,1131,169,14.9,822,85,10.3,229,49,21.4,540,22,4.1,4783,348,7.3,2216,361,16.3,1316,217,16.5,672,86,12.8,7405,(X),(X),644,131,20.3,6150,(X),(X),70,10,14.3,60,0,0.0,37,0,0.0,23,0,0.0,334,(X),(X),924,(X),(X),1013,(X),(X),343,(X),(X),233,(X),(X),1107,(X),(X),1421,(X),(X),1615,(X),(X),509,(X),(X),334,(X),(X),1796,(X),(X)
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",3189,98,3.1,665,48,7.2,665,48,7.2,607,48,7.9,51,0,0.0,207,20,9.7,200,20,10.0,7,0,0.0,466,28,6.0,415,28,6.7,44,0,0.0,511,16,3.1,2633,32,1.2,556,66,11.9,500,24,4.8,249,8,3.2,8663,(X),(X),251,16,6.4,7988,(X),(X),138,16,11.6,134,16,11.9,24,0,0.0,110,16,14.5,66,(X),(X),142,(X),(X),151,(X),(X),48,(X),(X),28,(X),(X),252,(X),(X),357,(X),(X),476,(X),(X),156,(X),(X),132,(X),(X),476,(X),(X)
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",1562,39,2.5,345,20,5.8,345,20,5.8,296,20,6.8,49,0,0.0,154,12,7.8,139,12,8.6,15,0,0.0,212,8,3.8,163,8,4.9,49,0,0.0,221,0,0.0,1420,30,2.1,142,9,6.3,232,0,0.0,100,0,0.0,(X),(X),(X),132,0,0.0,(X),(X),(X),67,0,0.0,58,0,0.0,6,0,0.0,52,0,0.0,39,(X),(X),70,(X),(X),82,(X),(X),20,(X),(X),8,(X),(X),89,(X),(X),98,(X),(X),123,(X),(X),29,(X),(X),17,(X),(X),156,(X),(X)
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",2535,83,3.3,631,21,3.3,631,21,3.3,564,4,0.7,67,17,25.4,194,4,2.1,194,4,2.1,0,0,(X),478,17,3.6,411,0,0.0,67,17,25.4,397,0,0.0,2187,43,2.0,348,40,11.5,291,34,11.7,193,29,15.0,8183,(X),(X),98,5,5.1,8660,(X),(X),93,0,0.0,87,0,0.0,33,0,0.0,54,0,0.0,32,(X),(X),88,(X),(X),96,(X),(X),21,(X),(X),17,(X),(X),119,(X),(X),164,(X),(X),270,(X),(X),89,(X),(X),73,(X),(X),274,(X),(X)
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",2212,46,2.1,418,0,0.0,418,0,0.0,358,0,0.0,30,0,0.0,137,0,0.0,132,0,0.0,0,0,(X),313,0,0.0,253,0,0.0,30,0,0.0,395,0,0.0,2054,36,1.8,158,10,6.3,329,34,10.3,160,8,5.0,5663,(X),(X),169,26,15.4,6838,(X),(X),63,0,0.0,53,0,0.0,13,0,0.0,40,0,0.0,34,(X),(X),53,(X),(X),53,(X),(X),0,(X),(X),0,(X),(X),53,(X),(X),53,(X),(X),53,(X),(X),0,(X),(X),0,(X),(X),142,(X),(X)
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",1536,4,0.3,338,0,0.0,338,0,0.0,321,0,0.0,17,0,0.0,96,0,0.0,96,0,0.0,0,0,(X),261,0,0.0,244,0,0.0,17,0,0.0,338,4,1.2,1482,4,0.3,54,0,0.0,166,4,2.4,64,0,0.0,(X),(X),(X),102,4,3.9,3225,(X),(X),64,4,6.3,51,0,0.0,13,0,0.0,38,0,0.0,0,(X),(X),4,(X),(X),4,(X),(X),0,(X),(X),0,(X),(X),55,(X),(X),55,(X),(X),55,(X),(X),23,(X),(X),17,(X),(X),55,(X),(X)
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",2054,71,3.5,395,12,3.0,395,12,3.0,352,12,3.4,37,0,0.0,136,6,4.4,136,6,4.4,0,0,(X),266,6,2.3,223,6,2.7,37,0,0.0,310,7,2.3,1882,56,3.0,172,15,8.7,505,35,6.9,186,21,11.3,6957,(X),(X),319,14,4.4,2400,(X),(X),120,7,5.8,94,0,0.0,16,0,0.0,78,0,0.0,57,(X),(X),87,(X),(X),87,(X),(X),12,(X),(X),6,(X),(X),108,(X),(X),114,(X),(X),120,(X),(X),18,(X),(X),12,(X),(X),120,(X),(X)
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",3177,595,18.7,688,151,21.9,688,151,21.9,492,106,21.5,134,45,33.6,301,31,10.3,252,31,12.3,29,0,0.0,441,133,30.2,281,88,31.3,118,45,38.1,173,25,14.5,1454,184,12.7,1723,411,23.9,775,193,24.9,488,114,23.4,4537,(X),(X),287,79,27.5,5568,(X),(X),48,10,20.8,41,3,7.3,18,0,0.0,23,3,13.0,162,(X),(X),768,(X),(X),799,(X),(X),187,(X),(X),153,(X),(X),910,(X),(X),1148,(X),(X),1203,(X),(X),289,(X),(X),208,(X),(X),1390,(X),(X)
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",10056,1819,18.1,2214,642,29.0,2185,629,28.8,1484,330,22.2,546,287,52.6,917,314,34.2,603,175,29.0,222,135,60.8,1426,386,27.1,969,183,18.9,383,195,50.9,1075,86,8.0,6098,872,14.3,3958,947,23.9,2421,510,21.1,1251,265,21.2,6322,(X),(X),1170,245,20.9,6776,(X),(X),433,63,14.5,427,63,14.8,64,0,0.0,363,63,17.4,797,(X),(X),2152,(X),(X),2192,(X),(X),761,(X),(X),455,(X),(X),2659,(X),(X),3322,(X),(X),3405,(X),(X),1134,(X),(X),650,(X),(X),3727,(X),(X)
1400000US51059451600,51059451600,"Census Tract 4516, Fairfax County, Virginia",9094,1316,14.5,2286,362,15.8,2252,343,15.2,1640,179,10.9,410,97,23.7,890,97,10.9,666,64,9.6,119,14,11.8,1504,259,17.2,1078,128,11.9,310,83,26.8,424,4,0.9,4249,432,10.2,4845,884,18.2,1962,557,28.4,1263,329,26.0,5679,(X),(X),699,228,32.6,6605,(X),(X),115,0,0.0,115,0,0.0,47,0,0.0,68,0,0.0,617,(X),(X),1856,(X),(X),2018,(X),(X),652,(X),(X),450,(X),(X),2420,(X),(X),3144,(X),(X),3337,(X),(X),1107,(X),(X),710,(X),(X),3720,(X),(X)
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",3205,100,3.1,760,24,3.2,748,16,2.1,679,16,2.4,19,0,0.0,229,0,0.0,206,0,0.0,0,0,(X),592,16,2.7,538,16,3.0,19,0,0.0,425,3,0.7,2788,79,2.8,417,21,5.0,468,69,14.7,179,17,9.5,5341,(X),(X),289,52,18.0,6956,(X),(X),159,3,1.9,133,0,0.0,27,0,0.0,106,0,0.0,49,(X),(X),202,(X),(X),202,(X),(X),55,(X),(X),55,(X),(X),214,(X),(X),323,(X),(X),378,(X),(X),103,(X),(X),103,(X),(X),386,(X),(X)
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",6055,961,15.9,1360,367,27.0,1318,336,25.5,992,227,22.9,253,109,43.1,540,108,20.0,431,62,14.4,62,46,74.2,830,234,28.2,613,171,27.9,191,63,33.0,434,48,11.1,4072,356,8.7,1983,605,30.5,1422,267,18.8,780,168,21.5,4438,(X),(X),642,99,15.4,6396,(X),(X),103,13,12.6,98,8,8.2,27,0,0.0,71,8,11.3,610,(X),(X),1264,(X),(X),1325,(X),(X),488,(X),(X),344,(X),(X),1580,(X),(X),1790,(X),(X),1893,(X),(X),642,(X),(X),435,(X),(X),1929,(X),(X)
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",2733,303,11.1,537,37,6.9,537,37,6.9,392,0,0.0,106,37,34.9,162,6,3.7,120,0,0.0,32,6,18.8,415,31,7.5,308,0,0.0,78,31,39.7,528,163,30.9,2397,208,8.7,336,95,28.3,568,176,31.0,182,31,17.0,6539,(X),(X),386,145,37.6,4459,(X),(X),278,104,37.4,278,104,37.4,43,0,0.0,235,104,44.3,141,(X),(X),334,(X),(X),368,(X),(X),37,(X),(X),31,(X),(X),375,(X),(X),447,(X),(X),454,(X),(X),55,(X),(X),49,(X),(X),454,(X),(X)
1400000US51059452100,51059452100,"Census Tract 4521, Fairfax County, Virginia",7069,475,6.7,1516,202,13.3,1508,194,12.9,1155,153,13.2,241,41,17.0,449,55,12.2,392,55,14.0,49,0,0.0,1111,145,13.1,795,104,13.1,212,41,19.3,821,43,5.2,5781,245,4.2,1288,230,17.9,1267,166,13.1,672,84,12.5,6408,(X),(X),595,82,13.8,5390,(X),(X),235,43,18.3,216,43,19.9,76,13,17.1,140,30,21.4,144,(X),(X),611,(X),(X),611,(X),(X),262,(X),(X),207,(X),(X),758,(X),(X),875,(X),(X),930,(X),(X),329,(X),(X),274,(X),(X),1085,(X),(X)
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",6013,458,7.6,1308,138,10.6,1297,127,9.8,1003,82,8.2,184,21,11.4,463,57,12.3,385,29,7.5,40,16,40.0,923,79,8.6,702,62,8.8,149,5,3.4,619,6,1.0,4203,183,4.4,1810,275,15.2,1008,155,15.4,428,55,12.9,5824,(X),(X),580,100,17.2,6643,(X),(X),159,6,3.8,140,6,4.3,31,6,19.4,109,0,0.0,299,(X),(X),547,(X),(X),553,(X),(X),174,(X),(X),115,(X),(X),827,(X),(X),977,(X),(X),1003,(X),(X),263,(X),(X),192,(X),(X),1138,(X),(X)
1400000US51059452300,51059452300,"Census Tract 4523, Fairfax County, Virginia",7548,941,12.5,1659,256,15.4,1659,256,15.4,1275,221,17.3,291,35,12.0,686,124,18.1,538,98,18.2,110,26,23.6,1086,161,14.8,805,145,18.0,215,16,7.4,458,34,7.4,5025,395,7.9,2523,546,21.6,2005,293,14.6,937,156,16.6,5829,(X),(X),1068,137,12.8,6845,(X),(X),142,10,7.0,132,0,0.0,32,0,0.0,100,0,0.0,476,(X),(X),1079,(X),(X),1079,(X),(X),305,(X),(X),189,(X),(X),1296,(X),(X),1460,(X),(X),1924,(X),(X),563,(X),(X),360,(X),(X),2014,(X),(X)
1400000US51059452400,51059452400,"Census Tract 4524, Fairfax County, Virginia",6460,238,3.7,1567,35,2.2,1561,29,1.9,1228,24,2.0,218,5,2.3,476,14,2.9,383,9,2.3,53,5,9.4,1167,24,2.1,892,24,2.7,177,0,0.0,710,8,1.1,5505,151,2.7,955,87,9.1,1222,167,13.7,627,87,13.9,5102,(X),(X),595,80,13.4,6063,(X),(X),288,0,0.0,157,0,0.0,32,0,0.0,125,0,0.0,126,(X),(X),421,(X),(X),482,(X),(X),124,(X),(X),76,(X),(X),672,(X),(X),800,(X),(X),833,(X),(X),253,(X),(X),183,(X),(X),1014,(X),(X)
1400000US51059452500,51059452500,"Census Tract 4525, Fairfax County, Virginia",8926,863,9.7,2352,280,11.9,2352,280,11.9,1891,220,11.6,417,60,14.4,908,106,11.7,719,94,13.1,179,12,6.7,1610,184,11.4,1281,136,10.6,295,48,16.3,734,84,11.4,6006,393,6.5,2920,470,16.1,1285,237,18.4,750,101,13.5,6140,(X),(X),535,136,25.4,5087,(X),(X),174,42,24.1,157,35,22.3,70,6,8.6,87,29,33.3,340,(X),(X),1287,(X),(X),1437,(X),(X),551,(X),(X),415,(X),(X),1585,(X),(X),2122,(X),(X),2273,(X),(X),803,(X),(X),596,(X),(X),2367,(X),(X)
1400000US51059452600,51059452600,"Census Tract 4526, Fairfax County, Virginia",4236,231,5.5,873,72,8.2,867,66,7.6,563,9,1.6,228,57,25.0,388,17,4.4,310,9,2.9,75,8,10.7,542,49,9.0,303,0,0.0,166,49,29.5,324,24,7.4,3362,161,4.8,874,70,8.0,962,103,10.7,427,38,8.9,6800,(X),(X),535,65,12.1,5331,(X),(X),98,0,0.0,98,0,0.0,40,0,0.0,58,0,0.0,140,(X),(X),409,(X),(X),463,(X),(X),161,(X),(X),86,(X),(X),751,(X),(X),983,(X),(X),1052,(X),(X),375,(X),(X),254,(X),(X),1093,(X),(X)
1400000US51059452700,51059452700,"Census Tract 4527, Fairfax County, Virginia",4780,589,12.3,1219,162,13.3,1214,162,13.3,798,25,3.1,340,137,40.3,462,79,17.1,318,25,7.9,116,54,46.6,856,92,10.7,566,0,0.0,242,92,38.0,279,63,22.6,3073,301,9.8,1707,288,16.9,996,196,19.7,491,102,20.8,5580,(X),(X),505,94,18.6,4214,(X),(X),95,45,47.4,89,45,50.6,11,0,0.0,78,45,57.7,173,(X),(X),800,(X),(X),831,(X),(X),232,(X),(X),133,(X),(X),1003,(X),(X),1287,(X),(X),1458,(X),(X),468,(X),(X),310,(X),(X),1686,(X),(X)
1400000US51059452800,51059452800,"Census Tract 4528, Fairfax County, Virginia",7707,556,7.2,1366,196,14.3,1366,196,14.3,1189,188,15.8,129,8,6.2,661,133,20.1,589,133,22.6,61,0,0.0,781,87,11.1,669,79,11.8,75,8,10.7,1244,48,3.9,5323,139,2.6,2384,417,17.5,2375,146,6.1,1166,83,7.1,6119,(X),(X),1209,63,5.2,5276,(X),(X),554,23,4.2,479,23,4.8,125,17,13.6,354,6,1.7,359,(X),(X),733,(X),(X),903,(X),(X),342,(X),(X),174,(X),(X),1147,(X),(X),1436,(X),(X),1472,(X),(X),489,(X),(X),244,(X),(X),1520,(X),(X)
1400000US51059460100,51059460100,"Census Tract 4601, Fairfax County, Virginia",3781,51,1.3,1043,13,1.2,1043,13,1.2,979,13,1.3,29,0,0.0,273,0,0.0,263,0,0.0,0,0,(X),821,13,1.6,757,13,1.7,29,0,0.0,346,9,2.6,3441,51,1.5,340,0,0.0,116,25,21.6,28,0,0.0,(X),(X),(X),88,25,28.4,5628,(X),(X),37,9,24.3,37,9,24.3,7,0,0.0,30,9,30.0,20,(X),(X),88,(X),(X),96,(X),(X),28,(X),(X),28,(X),(X),138,(X),(X),138,(X),(X),196,(X),(X),80,(X),(X),80,(X),(X),213,(X),(X)
1400000US51059460200,51059460200,"Census Tract 4602, Fairfax County, Virginia",4030,56,1.4,1167,13,1.1,1167,13,1.1,1111,0,0.0,44,13,29.5,331,3,0.9,328,0,0.0,3,3,100.0,912,10,1.1,859,0,0.0,41,10,24.4,370,0,0.0,3742,49,1.3,288,7,2.4,112,7,6.3,52,0,0.0,(X),(X),(X),60,7,11.7,6971,(X),(X),37,0,0.0,22,0,0.0,7,0,0.0,15,0,0.0,36,(X),(X),56,(X),(X),56,(X),(X),13,(X),(X),10,(X),(X),56,(X),(X),95,(X),(X),107,(X),(X),34,(X),(X),26,(X),(X),107,(X),(X)
1400000US51059460300,51059460300,"Census Tract 4603, Fairfax County, Virginia",2715,5,0.2,757,0,0.0,757,0,0.0,751,0,0.0,6,0,0.0,218,0,0.0,218,0,0.0,0,0,(X),572,0,0.0,566,0,0.0,6,0,0.0,289,0,0.0,2653,5,0.2,62,0,0.0,141,5,3.5,54,0,0.0,(X),(X),(X),87,5,5.7,6660,(X),(X),59,0,0.0,48,0,0.0,8,0,0.0,40,0,0.0,5,(X),(X),8,(X),(X),88,(X),(X),30,(X),(X),30,(X),(X),95,(X),(X),95,(X),(X),95,(X),(X),30,(X),(X),30,(X),(X),95,(X),(X)
1400000US51059460400,51059460400,"Census Tract 4604, Fairfax County, Virginia",4303,330,7.7,891,49,5.5,891,49,5.5,817,32,3.9,71,17,23.9,322,6,1.9,298,0,0.0,24,6,25.0,612,43,7.0,555,32,5.8,54,11,20.4,750,179,23.9,3566,193,5.4,737,137,18.6,867,149,17.2,327,24,7.3,5500,(X),(X),540,125,23.1,2165,(X),(X),274,105,38.3,255,97,38.0,35,10,28.6,220,87,39.5,116,(X),(X),385,(X),(X),401,(X),(X),49,(X),(X),43,(X),(X),454,(X),(X),487,(X),(X),514,(X),(X),63,(X),(X),54,(X),(X),519,(X),(X)
1400000US51059460500,51059460500,"Census Tract 4605, Fairfax County, Virginia",7953,318,4.0,2034,78,3.8,2025,69,3.4,1794,28,1.6,137,41,29.9,841,6,0.7,728,6,0.8,44,0,0.0,1311,63,4.8,1173,22,1.9,105,41,39.0,414,14,3.4,6554,251,3.8,1399,67,4.8,1259,199,15.8,633,97,15.3,6446,(X),(X),626,102,16.3,6394,(X),(X),73,6,8.2,40,6,15.0,12,6,50.0,28,0,0.0,181,(X),(X),347,(X),(X),355,(X),(X),78,(X),(X),72,(X),(X),493,(X),(X),656,(X),(X),719,(X),(X),246,(X),(X),211,(X),(X),823,(X),(X)
1400000US51059460600,51059460600,"Census Tract 4606, Fairfax County, Virginia",4255,188,4.4,1033,21,2.0,1025,13,1.3,916,13,1.4,63,0,0.0,375,7,1.9,367,7,1.9,8,0,0.0,720,6,0.8,615,6,1.0,59,0,0.0,557,5,0.9,3428,96,2.8,827,92,11.1,578,136,23.5,277,58,20.9,7702,(X),(X),301,78,25.9,6095,(X),(X),76,5,6.6,68,5,7.4,17,0,0.0,51,5,9.8,153,(X),(X),234,(X),(X),243,(X),(X),28,(X),(X),14,(X),(X),301,(X),(X),408,(X),(X),445,(X),(X),94,(X),(X),70,(X),(X),498,(X),(X)
1400000US51059460700,51059460700,"Census Tract 4607, Fairfax County, Virginia",6970,256,3.7,1619,115,7.1,1619,115,7.1,1536,104,6.8,72,11,15.3,609,78,12.8,604,78,12.9,5,0,0.0,1139,53,4.7,1061,42,4.0,67,11,16.4,904,7,0.8,6317,205,3.2,653,51,7.8,879,53,6.0,454,13,2.9,8669,(X),(X),425,40,9.4,4488,(X),(X),188,7,3.7,188,7,3.7,41,0,0.0,147,7,4.8,66,(X),(X),372,(X),(X),412,(X),(X),197,(X),(X),124,(X),(X),421,(X),(X),555,(X),(X),584,(X),(X),234,(X),(X),161,(X),(X),616,(X),(X)
1400000US51059460800,51059460800,"Census Tract 4608, Fairfax County, Virginia",2878,33,1.1,672,14,2.1,668,10,1.5,577,0,0.0,56,10,17.9,225,0,0.0,212,0,0.0,10,0,0.0,464,10,2.2,383,0,0.0,46,10,21.7,356,5,1.4,2585,29,1.1,293,4,1.4,427,15,3.5,202,5,2.5,500,(X),(X),225,10,4.4,5490,(X),(X),111,5,4.5,111,5,4.5,25,5,20.0,86,0,0.0,4,(X),(X),159,(X),(X),159,(X),(X),52,(X),(X),41,(X),(X),222,(X),(X),278,(X),(X),278,(X),(X),74,(X),(X),59,(X),(X),290,(X),(X)
1400000US51059460900,51059460900,"Census Tract 4609, Fairfax County, Virginia",2269,29,1.3,552,0,0.0,552,0,0.0,465,0,0.0,51,0,0.0,175,0,0.0,152,0,0.0,4,0,0.0,407,0,0.0,335,0,0.0,47,0,0.0,300,5,1.7,2035,17,0.8,234,12,5.1,212,29,13.7,94,0,0.0,(X),(X),(X),118,29,24.6,2728,(X),(X),51,5,9.8,51,5,9.8,15,0,0.0,36,5,13.9,8,(X),(X),35,(X),(X),35,(X),(X),0,(X),(X),0,(X),(X),47,(X),(X),53,(X),(X),53,(X),(X),0,(X),(X),0,(X),(X),53,(X),(X)
1400000US51059461000,51059461000,"Census Tract 4610, Fairfax County, Virginia",2407,45,1.9,667,0,0.0,667,0,0.0,614,0,0.0,48,0,0.0,130,0,0.0,126,0,0.0,4,0,0.0,548,0,0.0,495,0,0.0,48,0,0.0,272,17,6.3,2206,45,2.0,201,0,0.0,373,45,12.1,132,8,6.1,4663,(X),(X),241,37,15.4,3495,(X),(X),102,17,16.7,84,17,20.2,16,0,0.0,68,17,25.0,19,(X),(X),75,(X),(X),82,(X),(X),0,(X),(X),0,(X),(X),90,(X),(X),130,(X),(X),177,(X),(X),48,(X),(X),48,(X),(X),186,(X),(X)
1400000US51059461100,51059461100,"Census Tract 4611, Fairfax County, Virginia",6738,171,2.5,1697,21,1.2,1697,21,1.2,1577,21,1.3,71,0,0.0,550,21,3.8,541,21,3.9,5,0,0.0,1273,7,0.5,1157,7,0.6,71,0,0.0,746,9,1.2,5931,53,0.9,807,118,14.6,656,28,4.3,372,19,5.1,8668,(X),(X),284,9,3.2,5289,(X),(X),127,9,7.1,127,9,7.1,30,0,0.0,97,9,9.3,63,(X),(X),212,(X),(X),212,(X),(X),21,(X),(X),7,(X),(X),228,(X),(X),305,(X),(X),305,(X),(X),35,(X),(X),21,(X),(X),312,(X),(X)
1400000US51059461200,51059461200,"Census Tract 4612, Fairfax County, Virginia",5713,152,2.7,1381,41,3.0,1371,31,2.3,1222,9,0.7,126,22,17.5,454,6,1.3,407,0,0.0,47,6,12.8,979,25,2.6,870,9,1.0,86,16,18.6,451,16,3.5,5157,95,1.8,556,57,10.3,647,87,13.4,309,46,14.9,5296,(X),(X),338,41,12.1,6276,(X),(X),82,16,19.5,82,16,19.5,50,8,16.0,32,8,25.0,86,(X),(X),152,(X),(X),152,(X),(X),41,(X),(X),35,(X),(X),173,(X),(X),194,(X),(X),194,(X),(X),53,(X),(X),42,(X),(X),194,(X),(X)
1400000US51059461500,51059461500,"Census Tract 4615, Fairfax County, Virginia",5191,149,2.9,1203,35,2.9,1188,20,1.7,1001,0,0.0,120,20,16.7,454,0,0.0,438,0,0.0,16,0,0.0,770,20,2.6,595,0,0.0,108,20,18.5,317,50,15.8,4532,97,2.1,659,52,7.9,757,88,11.6,434,53,12.2,6908,(X),(X),323,35,10.8,5749,(X),(X),81,22,27.2,39,0,0.0,0,0,(X),39,0,0.0,103,(X),(X),199,(X),(X),199,(X),(X),53,(X),(X),49,(X),(X),258,(X),(X),258,(X),(X),258,(X),(X),80,(X),(X),57,(X),(X),303,(X),(X)
1400000US51059461600,51059461600,"Census Tract 4616, Fairfax County, Virginia",6684,304,4.5,1176,62,5.3,1171,57,4.9,1003,57,5.7,105,0,0.0,455,23,5.1,417,23,5.5,27,0,0.0,758,42,5.5,617,42,6.8,89,0,0.0,408,16,3.9,5101,126,2.5,1583,178,11.2,1833,146,8.0,976,67,6.9,3918,(X),(X),857,79,9.2,6694,(X),(X),107,0,0.0,84,0,0.0,32,0,0.0,52,0,0.0,199,(X),(X),435,(X),(X),474,(X),(X),106,(X),(X),55,(X),(X),529,(X),(X),613,(X),(X),663,(X),(X),118,(X),(X),63,(X),(X),747,(X),(X)
1400000US51059461700,51059461700,"Census Tract 4617, Fairfax County, Virginia",5811,293,5.0,1154,77,6.7,1151,74,6.4,847,74,8.7,237,0,0.0,461,0,0.0,373,0,0.0,71,0,0.0,728,74,10.2,497,74,14.9,181,0,0.0,376,6,1.6,4283,157,3.7,1528,136,8.9,1299,121,9.3,728,75,10.3,5500,(X),(X),571,46,8.1,7939,(X),(X),126,6,4.8,87,6,6.9,9,0,0.0,78,6,7.7,261,(X),(X),446,(X),(X),453,(X),(X),104,(X),(X),91,(X),(X),549,(X),(X),746,(X),(X),786,(X),(X),201,(X),(X),136,(X),(X),844,(X),(X)
1400000US51059461800,51059461800,"Census Tract 4618, Fairfax County, Virginia",5439,284,5.2,884,36,4.1,876,36,4.1,701,36,5.1,161,0,0.0,287,28,9.8,245,28,11.4,36,0,0.0,614,8,1.3,481,8,1.7,125,0,0.0,310,38,12.3,4753,172,3.6,686,112,16.3,1832,127,6.9,801,33,4.1,3267,(X),(X),1031,94,9.1,6047,(X),(X),153,29,19.0,141,17,12.1,40,10,25.0,101,7,6.9,178,(X),(X),328,(X),(X),351,(X),(X),51,(X),(X),23,(X),(X),361,(X),(X),433,(X),(X),451,(X),(X),75,(X),(X),41,(X),(X),592,(X),(X)
1400000US51059461900,51059461900,"Census Tract 4619, Fairfax County, Virginia",5143,659,12.8,1268,232,18.3,1232,208,16.9,905,153,16.9,239,45,18.8,390,32,8.2,299,12,4.0,61,20,32.8,901,183,20.3,635,148,23.3,196,25,12.8,336,41,12.2,3119,255,8.2,2024,404,20.0,1313,185,14.1,771,112,14.5,5904,(X),(X),542,73,13.5,4530,(X),(X),113,26,23.0,85,26,30.6,19,7,36.8,66,19,28.8,382,(X),(X),900,(X),(X),918,(X),(X),330,(X),(X),280,(X),(X),1198,(X),(X),1350,(X),(X),1492,(X),(X),485,(X),(X),393,(X),(X),1535,(X),(X)
1400000US51059470100,51059470100,"Census Tract 4701, Fairfax County, Virginia",2843,88,3.1,785,33,4.2,785,33,4.2,753,24,3.2,10,0,0.0,211,11,5.2,207,11,5.3,0,0,(X),611,22,3.6,583,13,2.2,10,0,0.0,340,8,2.4,2576,75,2.9,267,13,4.9,162,13,8.0,31,0,0.0,(X),(X),(X),131,13,9.9,7131,(X),(X),49,0,0.0,29,0,0.0,10,0,0.0,19,0,0.0,43,(X),(X),88,(X),(X),99,(X),(X),33,(X),(X),22,(X),(X),99,(X),(X),99,(X),(X),99,(X),(X),33,(X),(X),22,(X),(X),99,(X),(X)
