GEO.id,GEO.id2,GEO.display-label,HC01_VC01,HC02_VC01,HC01_VC03,HC02_VC03,HC01_VC04,HC02_VC04,HC01_VC05,HC02_VC05,HC01_VC06,HC02_VC06,HC01_VC07,HC02_VC07,HC01_VC08,HC02_VC08,HC01_VC09,HC02_VC09,HC01_VC10,HC02_VC10,HC01_VC11,HC02_VC11,HC01_VC12,HC02_VC12,HC01_VC13,HC02_VC13,HC01_VC14,HC02_VC14,HC01_VC15,HC02_VC15,HC01_VC16,HC02_VC16,HC01_VC17,HC02_VC17,HC01_VC18,HC02_VC18,HC01_VC19,HC02_VC19,HC01_VC20,HC02_VC20,HC01_VC21,HC02_VC21,HC01_VC22,HC02_VC22,HC01_VC23,HC02_VC23,HC01_VC24,HC02_VC24,HC01_VC25,HC02_VC25,HC01_VC26,HC02_VC26,HC01_VC28,HC02_VC28,HC01_VC29,HC02_VC29,HC01_VC30,HC02_VC30,HC01_VC31,HC02_VC31,HC01_VC32,HC02_VC32,HC01_VC33,HC02_VC33,HC01_VC34,HC02_VC34,HC01_VC35,HC02_VC35,HC01_VC36,HC02_VC36,HC01_VC37,HC02_VC37,HC01_VC38,HC02_VC38,HC01_VC39,HC02_VC39,HC01_VC40,HC02_VC40,HC01_VC41,HC02_VC41,HC01_VC42,HC02_VC42,HC01_VC43,HC02_VC43,HC01_VC44,HC02_VC44,HC01_VC45,HC02_VC45,HC01_VC46,HC02_VC46,HC01_VC48,HC02_VC48,HC01_VC49,HC02_VC49,HC01_VC50,HC02_VC50,HC01_VC51,HC02_VC51,HC01_VC52,HC02_VC52,HC01_VC53,HC02_VC53,HC01_VC55,HC02_VC55,HC01_VC56,HC02_VC56,HC01_VC57,HC02_VC57,HC01_VC58,HC02_VC58,HC01_VC59,HC02_VC59,HC01_VC60,HC02_VC60,HC01_VC61,HC02_VC61,HC01_VC62,HC02_VC62,HC01_VC64,HC02_VC64,HC01_VC65,HC02_VC65,HC01_VC66,HC02_VC66,HC01_VC67,HC02_VC67,HC01_VC68,HC02_VC68,HC01_VC69,HC02_VC69,HC01_VC70,HC02_VC70,HC01_VC71,HC02_VC71,HC01_VC72,HC02_VC72,HC01_VC73,HC02_VC73,HC01_VC74,HC02_VC74,HC01_VC75,HC02_VC75,HC01_VC76,HC02_VC76,HC01_VC78,HC02_VC78,HC01_VC79,HC02_VC79,HC01_VC80,HC02_VC80,HC01_VC81,HC02_VC81,HC01_VC82,HC02_VC82,HC01_VC83,HC02_VC83,HC01_VC84,HC02_VC84,HC01_VC85,HC02_VC85,HC01_VC86,HC02_VC86,HC01_VC87,HC02_VC87,HC01_VC88,HC02_VC88,HC01_VC89,HC02_VC89,HC01_VC90,HC02_VC90,HC01_VC91,HC02_VC91,HC01_VC93,HC02_VC93,HC01_VC94,HC02_VC94,HC01_VC95,HC02_VC95,HC01_VC96,HC02_VC96,HC01_VC97,HC02_VC97,HC01_VC98,HC02_VC98,HC01_VC100,HC02_VC100,HC01_VC101,HC02_VC101,HC01_VC102,HC02_VC102,HC01_VC103,HC02_VC103,HC01_VC104,HC02_VC104
1400000US11001000702,11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",3326,100.0,1379,41.5,1947,58.5,80,2.4,51,1.5,38,1.1,50,1.5,590,17.7,1202,36.1,455,13.7,344,10.3,138,4.1,86,2.6,136,4.1,115,3.5,41,1.2,31.2,(X),3134,94.2,1284,38.6,1850,55.6,3063,92.1,337,10.1,292,8.8,89,2.7,203,6.1,3170,95.3,2544,76.5,221,6.6,16,0.5,275,8.3,77,2.3,54,1.6,46,1.4,33,1.0,31,0.9,2,0.1,32,1.0,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,112,3.4,156,4.7,2674,80.4,255,7.7,31,0.9,306,9.2,5,0.2,216,6.5,3326,100.0,358,10.8,49,1.5,10,0.3,27,0.8,272,8.2,2968,89.2,2325,69.9,3326,100.0,3326,100.0,2296,69.0,319,9.6,225,6.8,180,5.4,75,2.3,8,0.2,411,12.4,97,2.9,0,0.0,0,0.0,0,0.0,2296,100.0,431,18.8,139,6.1,319,13.9,90,3.9,82,3.6,40,1.7,1865,81.2,1548,67.4,201,8.8,148,6.4,261,11.4,1.45,(X),2.44,(X),2363,100.0,2296,97.2,67,2.8,26,1.1,0.2,(X),1.5,(X),2296,100.0,462,20.1,1834,79.9,1.41,(X),1.46,(X)
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",6721,100.0,2826,42.0,3895,58.0,229,3.4,236,3.5,187,2.8,638,9.5,663,9.9,852,12.7,859,12.8,1047,15.6,550,8.2,331,4.9,518,7.7,426,6.3,185,2.8,41.1,(X),5945,88.5,2468,36.7,3477,51.7,5202,77.4,1317,19.6,1129,16.8,454,6.8,675,10.0,6542,97.3,5755,85.6,292,4.3,6,0.1,390,5.8,78,1.2,64,1.0,57,0.8,62,0.9,20,0.3,6,0.1,103,1.5,4,0.1,0,0.0,0,0.0,0,0.0,4,0.1,95,1.4,179,2.7,5909,87.9,327,4.9,17,0.3,479,7.1,7,0.1,167,2.5,6721,100.0,502,7.5,66,1.0,22,0.3,12,0.2,402,6.0,6219,92.5,5339,79.4,6721,100.0,5974,88.9,3280,48.8,1181,17.6,900,13.4,756,11.2,115,1.7,9,0.1,498,7.4,124,1.8,747,11.1,0,0.0,747,11.1,3280,100.0,1359,41.4,455,13.9,1181,36.0,377,11.5,143,4.4,69,2.1,1921,58.6,1637,49.9,442,13.5,463,14.1,875,26.7,1.82,(X),2.62,(X),3467,100.0,3280,94.6,187,5.4,67,1.9,1.1,(X),3.5,(X),3280,100.0,1979,60.3,1301,39.7,1.97,(X),1.60,(X)
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",2806,100.0,1370,48.8,1436,51.2,153,5.5,78,2.8,81,2.9,59,2.1,307,10.9,770,27.4,461,16.4,375,13.4,172,6.1,97,3.5,141,5.0,79,2.8,33,1.2,34.3,(X),2459,87.6,1204,42.9,1255,44.7,2413,86.0,304,10.8,253,9.0,118,4.2,135,4.8,2758,98.3,2431,86.6,93,3.3,5,0.2,197,7.0,41,1.5,50,1.8,42,1.5,7,0.2,17,0.6,7,0.2,33,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,1.1,48,1.7,2473,88.1,101,3.6,15,0.5,224,8.0,3,0.1,45,1.6,2806,100.0,163,5.8,26,0.9,19,0.7,10,0.4,108,3.8,2643,94.2,2304,82.1,2806,100.0,2806,100.0,1348,48.0,441,15.7,412,14.7,333,11.9,73,2.6,11,0.4,532,19.0,82,2.9,0,0.0,0,0.0,0,0.0,1348,100.0,550,40.8,220,16.3,441,32.7,168,12.5,84,6.2,41,3.0,798,59.2,550,40.8,87,6.5,227,16.8,197,14.6,2.08,(X),2.68,(X),1398,100.0,1348,96.4,50,3.6,6,0.4,1.1,(X),1.6,(X),1348,100.0,749,55.6,599,44.4,2.20,(X),1.93,(X)
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",7208,100.0,3131,43.4,4077,56.6,237,3.3,257,3.6,265,3.7,1862,25.8,1604,22.3,370,5.1,607,8.4,808,11.2,402,5.6,242,3.4,282,3.9,211,2.9,61,0.8,21.4,(X),6260,86.8,2610,36.2,3650,50.6,3816,52.9,682,9.5,554,7.7,271,3.8,283,3.9,7089,98.3,5928,82.2,408,5.7,15,0.2,325,4.5,51,0.7,38,0.5,49,0.7,17,0.2,32,0.4,0,0.0,138,1.9,9,0.1,3,0.0,0,0.0,0,0.0,6,0.1,404,5.6,119,1.7,6035,83.7,432,6.0,22,0.3,376,5.2,15,0.2,448,6.2,7208,100.0,410,5.7,66,0.9,26,0.4,13,0.2,305,4.2,6798,94.3,5655,78.5,7208,100.0,3980,55.2,1465,20.3,1039,14.4,1092,15.1,914,12.7,61,0.8,10,0.1,323,4.5,32,0.4,3228,44.8,0,0.0,3228,44.8,1465,100.0,1126,76.9,515,35.2,1039,70.9,468,31.9,65,4.4,36,2.5,339,23.1,244,16.7,99,6.8,524,35.8,385,26.3,2.72,(X),2.95,(X),1506,100.0,1465,97.3,41,2.7,6,0.4,0.9,(X),3.5,(X),1465,100.0,1301,88.8,164,11.2,2.69,(X),2.92,(X)
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",1973,100.0,917,46.5,1056,53.5,137,6.9,126,6.4,92,4.7,60,3.0,90,4.6,257,13.0,342,17.3,347,17.6,165,8.4,92,4.7,142,7.2,92,4.7,31,1.6,41.8,(X),1570,79.6,711,36.0,859,43.5,1550,78.6,317,16.1,265,13.4,120,6.1,145,7.3,1925,97.6,1751,88.7,96,4.9,2,0.1,62,3.1,2,0.1,16,0.8,15,0.8,2,0.1,13,0.7,9,0.5,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.7,48,2.4,1791,90.8,118,6.0,5,0.3,72,3.6,2,0.1,34,1.7,1973,100.0,89,4.5,19,1.0,2,0.1,8,0.4,60,3.0,1884,95.5,1684,85.4,1973,100.0,1965,99.6,837,42.4,434,22.0,459,23.3,396,20.1,37,1.9,3,0.2,198,10.0,47,2.4,8,0.4,0,0.0,8,0.4,837,100.0,518,61.9,235,28.1,434,51.9,190,22.7,61,7.3,32,3.8,319,38.1,228,27.2,69,8.2,239,28.6,197,23.5,2.35,(X),2.80,(X),864,100.0,837,96.9,27,3.1,3,0.3,0.9,(X),1.3,(X),837,100.0,689,82.3,148,17.7,2.41,(X),2.05,(X)
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",6062,100.0,2815,46.4,3247,53.6,475,7.8,333,5.5,291,4.8,185,3.1,283,4.7,846,14.0,1063,17.5,1010,16.7,387,6.4,235,3.9,417,6.9,370,6.1,167,2.8,40.5,(X),4820,79.5,2194,36.2,2626,43.3,4746,78.3,1074,17.7,954,15.7,365,6.0,589,9.7,5955,98.2,5490,90.6,195,3.2,11,0.2,218,3.6,61,1.0,63,1.0,32,0.5,19,0.3,21,0.3,2,0.0,20,0.3,4,0.1,0,0.0,4,0.1,0,0.0,0,0.0,37,0.6,107,1.8,5582,92.1,228,3.8,29,0.5,278,4.6,7,0.1,66,1.1,6062,100.0,323,5.3,59,1.0,15,0.2,28,0.5,221,3.6,5739,94.7,5216,86.0,6062,100.0,6053,99.9,2548,42.0,1385,22.8,1416,23.4,1219,20.1,101,1.7,14,0.2,603,9.9,105,1.7,9,0.1,0,0.0,9,0.1,2548,100.0,1575,61.8,735,28.8,1385,54.4,658,25.8,134,5.3,57,2.2,973,38.2,726,28.5,382,15.0,750,29.4,736,28.9,2.38,(X),2.84,(X),2615,100.0,2548,97.4,67,2.6,4,0.2,0.8,(X),1.6,(X),2548,100.0,1988,78.0,560,22.0,2.43,(X),2.19,(X)
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",3465,100.0,1466,42.3,1999,57.7,85,2.5,46,1.3,53,1.5,85,2.5,639,18.4,1114,32.2,558,16.1,385,11.1,132,3.8,97,2.8,127,3.7,117,3.4,27,0.8,31.5,(X),3243,93.6,1349,38.9,1894,54.7,3107,89.7,317,9.1,271,7.8,93,2.7,178,5.1,3331,96.1,2672,77.1,219,6.3,13,0.4,354,10.2,53,1.5,75,2.2,51,1.5,78,2.3,29,0.8,5,0.1,63,1.8,2,0.1,0,0.0,0,0.0,1,0.0,1,0.0,71,2.0,134,3.9,2782,80.3,255,7.4,27,0.8,391,11.3,4,0.1,150,4.3,3465,100.0,345,10.0,54,1.6,27,0.8,11,0.3,253,7.3,3120,90.0,2415,69.7,3465,100.0,3455,99.7,2281,65.8,387,11.2,271,7.8,210,6.1,76,2.2,10,0.3,440,12.7,120,3.5,10,0.3,4,0.1,6,0.2,2281,100.0,526,23.1,159,7.0,387,17.0,93,4.1,112,4.9,55,2.4,1755,76.9,1431,62.7,158,6.9,167,7.3,228,10.0,1.51,(X),2.40,(X),2361,100.0,2281,96.6,80,3.4,17,0.7,0.1,(X),2.2,(X),2281,100.0,692,30.3,1589,69.7,1.58,(X),1.49,(X)
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",4428,100.0,1925,43.5,2503,56.5,232,5.2,211,4.8,232,5.2,169,3.8,186,4.2,683,15.4,665,15.0,831,18.8,324,7.3,199,4.5,287,6.5,236,5.3,173,3.9,42.4,(X),3619,81.7,1520,34.3,2099,47.4,3567,80.6,809,18.3,696,15.7,232,5.2,464,10.5,4300,97.1,3736,84.4,252,5.7,2,0.0,235,5.3,29,0.7,92,2.1,66,1.5,13,0.3,11,0.2,6,0.1,18,0.4,3,0.1,0,0.0,2,0.0,0,0.0,1,0.0,72,1.6,128,2.9,3841,86.7,287,6.5,22,0.5,289,6.5,3,0.1,120,2.7,4428,100.0,200,4.5,26,0.6,10,0.2,12,0.3,152,3.4,4228,95.5,3601,81.3,4428,100.0,4224,95.4,1854,41.9,889,20.1,922,20.8,774,17.5,105,2.4,27,0.6,454,10.3,84,1.9,204,4.6,204,4.6,0,0.0,1854,100.0,1031,55.6,463,25.0,889,48.0,395,21.3,111,6.0,55,3.0,823,44.4,621,33.5,164,8.8,480,25.9,390,21.0,2.28,(X),2.86,(X),1891,100.0,1854,98.0,37,2.0,10,0.5,0.6,(X),1.1,(X),1854,100.0,1412,76.2,442,23.8,2.40,(X),1.90,(X)
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",4856,100.0,2182,44.9,2674,55.1,190,3.9,164,3.4,160,3.3,149,3.1,455,9.4,1087,22.4,837,17.2,800,16.5,299,6.2,180,3.7,269,5.5,196,4.0,70,1.4,37.4,(X),4233,87.2,1836,37.8,2397,49.4,4158,85.6,637,13.1,535,11.0,206,4.2,329,6.8,4723,97.3,4004,82.5,281,5.8,8,0.2,333,6.9,84,1.7,62,1.3,52,1.1,27,0.6,23,0.5,22,0.5,63,1.3,6,0.1,5,0.1,0,0.0,0,0.0,1,0.0,91,1.9,133,2.7,4111,84.7,327,6.7,38,0.8,372,7.7,8,0.2,144,3.0,4856,100.0,370,7.6,61,1.3,35,0.7,8,0.2,266,5.5,4486,92.4,3743,77.1,4856,100.0,4830,99.5,2567,52.9,782,16.1,725,14.9,605,12.5,108,2.2,9,0.2,648,13.3,139,2.9,26,0.5,0,0.0,26,0.5,2567,100.0,965,37.6,395,15.4,782,30.5,312,12.2,133,5.2,66,2.6,1602,62.4,1193,46.5,209,8.1,409,15.9,423,16.5,1.88,(X),2.67,(X),2620,100.0,2567,98.0,53,2.0,6,0.2,0.5,(X),1.2,(X),2567,100.0,1272,49.6,1295,50.4,2.08,(X),1.68,(X)
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",3747,100.0,1716,45.8,2031,54.2,117,3.1,107,2.9,128,3.4,107,2.9,298,8.0,879,23.5,554,14.8,646,17.2,231,6.2,142,3.8,220,5.9,191,5.1,127,3.4,38.8,(X),3320,88.6,1491,39.8,1829,48.8,3266,87.2,619,16.5,538,14.4,188,5.0,350,9.3,3646,97.3,3043,81.2,270,7.2,2,0.1,289,7.7,74,2.0,48,1.3,17,0.5,31,0.8,17,0.5,85,2.3,17,0.5,3,0.1,1,0.0,0,0.0,0,0.0,2,0.1,39,1.0,101,2.7,3115,83.1,309,8.2,22,0.6,326,8.7,6,0.2,86,2.3,3747,100.0,208,5.6,37,1.0,18,0.5,20,0.5,133,3.5,3539,94.4,2893,77.2,3747,100.0,3668,97.9,2048,54.7,649,17.3,521,13.9,419,11.2,74,2.0,4,0.1,376,10.0,99,2.6,79,2.1,59,1.6,20,0.5,2048,100.0,767,37.5,260,12.7,649,31.7,218,10.6,83,4.1,32,1.6,1281,62.5,1030,50.3,156,7.6,266,13.0,353,17.2,1.79,(X),2.62,(X),2147,100.0,2048,95.4,99,4.6,27,1.3,1.2,(X),3.3,(X),2048,100.0,642,31.3,1406,68.7,2.44,(X),1.50,(X)
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",6294,100.0,2582,41.0,3712,59.0,113,1.8,78,1.2,98,1.6,87,1.4,399,6.3,1948,31.0,1054,16.7,912,14.5,377,6.0,231,3.7,410,6.5,416,6.6,171,2.7,38.3,(X),5953,94.6,2416,38.4,3537,56.2,5904,93.8,1150,18.3,997,15.8,315,5.0,682,10.8,6135,97.5,5310,84.4,374,5.9,8,0.1,362,5.8,98,1.6,88,1.4,35,0.6,47,0.7,23,0.4,22,0.3,49,0.8,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,80,1.3,159,2.5,5444,86.5,424,6.7,32,0.5,417,6.6,5,0.1,143,2.3,6294,100.0,410,6.5,63,1.0,34,0.5,19,0.3,294,4.7,5884,93.5,4995,79.4,6294,100.0,6294,100.0,4632,73.6,743,11.8,396,6.3,326,5.2,85,1.4,5,0.1,438,7.0,192,3.1,0,0.0,0,0.0,0,0.0,4632,100.0,871,18.8,220,4.7,743,16.0,182,3.9,96,2.1,27,0.6,3761,81.2,3446,74.4,654,14.1,227,4.9,868,18.7,1.36,(X),2.41,(X),4915,100.0,4632,94.2,283,5.8,110,2.2,0.8,(X),2.5,(X),4632,100.0,1420,30.7,3212,69.3,1.47,(X),1.31,(X)
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",3150,100.0,1426,45.3,1724,54.7,191,6.1,156,5.0,176,5.6,147,4.7,154,4.9,486,15.4,520,16.5,549,17.4,237,7.5,149,4.7,180,5.7,149,4.7,56,1.8,39.6,(X),2524,80.1,1112,35.3,1412,44.8,2466,78.3,453,14.4,385,12.2,134,4.3,251,8.0,3074,97.6,2659,84.4,157,5.0,1,0.0,206,6.5,41,1.3,27,0.9,94,3.0,10,0.3,12,0.4,5,0.2,17,0.5,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,49,1.6,76,2.4,2727,86.6,177,5.6,12,0.4,223,7.1,6,0.2,84,2.7,3150,100.0,222,7.0,22,0.7,7,0.2,21,0.7,172,5.5,2928,93.0,2506,79.6,3150,100.0,3150,100.0,1460,46.3,635,20.2,735,23.3,607,19.3,86,2.7,16,0.5,234,7.4,50,1.6,0,0.0,0,0.0,0,0.0,1460,100.0,764,52.3,363,24.9,635,43.5,300,20.5,100,6.8,53,3.6,696,47.7,580,39.7,158,10.8,374,25.6,305,20.9,2.16,(X),2.91,(X),1490,100.0,1460,98.0,30,2.0,4,0.3,0.3,(X),1.7,(X),1460,100.0,767,52.5,693,47.5,2.66,(X),1.60,(X)
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",3925,100.0,2279,58.1,1646,41.9,131,3.3,135,3.4,144,3.7,74,1.9,112,2.9,390,9.9,420,10.7,579,14.8,215,5.5,188,4.8,551,14.0,685,17.5,301,7.7,54.5,(X),3461,88.2,2041,52.0,1420,36.2,3433,87.5,1645,41.9,1537,39.2,1106,28.2,431,11.0,3858,98.3,3078,78.4,555,14.1,19,0.5,141,3.6,19,0.5,41,1.0,51,1.3,5,0.1,12,0.3,4,0.1,9,0.2,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,64,1.6,67,1.7,3134,79.8,589,15.0,35,0.9,161,4.1,5,0.1,87,2.2,3925,100.0,206,5.2,34,0.9,14,0.4,15,0.4,143,3.6,3719,94.8,2948,75.1,3925,100.0,2580,65.7,1232,31.4,531,13.5,522,13.3,447,11.4,66,1.7,13,0.3,229,5.8,47,1.2,1345,34.3,1087,27.7,258,6.6,1232,100.0,630,51.1,274,22.2,531,43.1,238,19.3,74,6.0,32,2.6,602,48.9,500,40.6,208,16.9,288,23.4,331,26.9,2.09,(X),2.78,(X),1296,100.0,1232,95.1,64,4.9,5,0.4,1.7,(X),1.7,(X),1232,100.0,833,67.6,399,32.4,2.32,(X),1.62,(X)
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",5649,100.0,2664,47.2,2985,52.8,421,7.5,355,6.3,417,7.4,243,4.3,108,1.9,433,7.7,871,15.4,1067,18.9,407,7.2,294,5.2,371,6.6,406,7.2,256,4.5,44.8,(X),4259,75.4,1924,34.1,2335,41.3,4201,74.4,1196,21.2,1033,18.3,376,6.7,657,11.6,5518,97.7,4701,83.2,633,11.2,5,0.1,119,2.1,37,0.7,31,0.5,11,0.2,8,0.1,9,0.2,8,0.1,15,0.3,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,58,1.0,131,2.3,4818,85.3,691,12.2,27,0.5,182,3.2,3,0.1,79,1.4,5649,100.0,185,3.3,38,0.7,21,0.4,16,0.3,110,1.9,5464,96.7,4564,80.8,5649,100.0,5561,98.4,2222,39.3,1417,25.1,1572,27.8,1368,24.2,98,1.7,16,0.3,252,4.5,67,1.2,88,1.6,84,1.5,4,0.1,2222,100.0,1593,71.7,779,35.1,1417,63.8,693,31.2,142,6.4,75,3.4,629,28.3,508,22.9,313,14.1,797,35.9,709,31.9,2.50,(X),2.94,(X),2274,100.0,2222,97.7,52,2.3,14,0.6,0.5,(X),2.9,(X),2222,100.0,1953,87.9,269,12.1,2.60,(X),1.83,(X)
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",4030,100.0,1871,46.4,2159,53.6,151,3.7,191,4.7,244,6.1,193,4.8,143,3.5,302,7.5,555,13.8,796,19.8,303,7.5,281,7.0,493,12.2,283,7.0,95,2.4,48.2,(X),3308,82.1,1510,37.5,1798,44.6,3228,80.1,1037,25.7,871,21.6,368,9.1,503,12.5,3927,97.4,898,22.3,2919,72.4,10,0.2,32,0.8,13,0.3,8,0.2,5,0.1,3,0.1,0,0.0,0,0.0,3,0.1,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,67,1.7,103,2.6,959,23.8,2999,74.4,47,1.2,49,1.2,10,0.2,93,2.3,4030,100.0,130,3.2,10,0.2,10,0.2,4,0.1,106,2.6,3900,96.8,844,20.9,4030,100.0,3989,99.0,1633,40.5,877,21.8,984,24.4,605,15.0,286,7.1,94,2.3,209,5.2,42,1.0,41,1.0,6,0.1,35,0.9,1633,100.0,1162,71.2,366,22.4,877,53.7,280,17.1,220,13.5,69,4.2,471,28.8,384,23.5,181,11.1,430,26.3,606,37.1,2.44,(X),2.85,(X),1691,100.0,1633,96.6,58,3.4,3,0.2,1.1,(X),6.1,(X),1633,100.0,1464,89.7,169,10.3,2.42,(X),2.62,(X)
1400000US11001001701,11001001701,"Census Tract 17.01, District of Columbia, District of Columbia",2968,100.0,1352,45.6,1616,54.4,155,5.2,190,6.4,154,5.2,152,5.1,178,6.0,392,13.2,481,16.2,517,17.4,165,5.6,151,5.1,263,8.9,122,4.1,48,1.6,40.5,(X),2375,80.0,1053,35.5,1322,44.5,2280,76.8,512,17.3,433,14.6,161,5.4,272,9.2,2855,96.2,325,11.0,2297,77.4,6,0.2,56,1.9,5,0.2,13,0.4,19,0.6,1,0.0,7,0.2,5,0.2,6,0.2,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,170,5.7,113,3.8,394,13.3,2366,79.7,24,0.8,70,2.4,2,0.1,231,7.8,2968,100.0,292,9.8,28,0.9,25,0.8,9,0.3,230,7.7,2676,90.2,274,9.2,2968,100.0,2911,98.1,1240,41.8,328,11.1,740,24.9,415,14.0,316,10.6,128,4.3,287,9.7,68,2.3,57,1.9,0,0.0,57,1.9,1240,100.0,664,53.5,243,19.6,328,26.5,114,9.2,266,21.5,106,8.5,576,46.5,468,37.7,109,8.8,315,25.4,334,26.9,2.35,(X),3.08,(X),1295,100.0,1240,95.8,55,4.2,0,0.0,2.2,(X),4.0,(X),1240,100.0,622,50.2,618,49.8,2.55,(X),2.14,(X)
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",2240,100.0,1038,46.3,1202,53.7,93,4.2,115,5.1,118,5.3,91,4.1,98,4.4,320,14.3,414,18.5,370,16.5,141,6.3,113,5.0,221,9.9,117,5.2,29,1.3,41.8,(X),1860,83.0,832,37.1,1028,45.9,1805,80.6,439,19.6,367,16.4,148,6.6,219,9.8,2171,96.9,423,18.9,1637,73.1,13,0.6,24,1.1,8,0.4,5,0.2,5,0.2,1,0.0,2,0.1,2,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,3.3,69,3.1,459,20.5,1692,75.5,41,1.8,33,1.5,2,0.1,93,4.2,2240,100.0,128,5.7,6,0.3,17,0.8,9,0.4,96,4.3,2112,94.3,391,17.5,2240,100.0,2202,98.3,975,43.5,340,15.2,521,23.3,299,13.3,169,7.5,62,2.8,197,8.8,61,2.7,38,1.7,0,0.0,38,1.7,975,100.0,531,54.5,182,18.7,340,34.9,106,10.9,147,15.1,58,5.9,444,45.5,358,36.7,105,10.8,225,23.1,276,28.3,2.26,(X),2.94,(X),1047,100.0,975,93.1,72,6.9,1,0.1,1.4,(X),7.3,(X),975,100.0,681,69.8,294,30.2,2.38,(X),1.97,(X)
1400000US11001001801,11001001801,"Census Tract 18.01, District of Columbia, District of Columbia",615,100.0,388,63.1,227,36.9,1,0.2,0,0.0,0,0.0,44,7.2,232,37.7,216,35.1,85,13.8,30,4.9,7,1.1,0,0.0,0,0.0,0,0.0,0,0.0,26.0,(X),611,99.3,386,62.8,225,36.6,514,83.6,0,0.0,0,0.0,0,0.0,0,0.0,601,97.7,317,51.5,211,34.3,6,1.0,30,4.9,2,0.3,4,0.7,10,1.6,2,0.3,5,0.8,3,0.5,4,0.7,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,36,5.9,14,2.3,325,52.8,214,34.8,9,1.5,37,6.0,6,1.0,39,6.3,615,100.0,68,11.1,23,3.7,27,4.4,0,0.0,18,2.9,547,88.9,295,48.0,615,100.0,25,4.1,9,1.5,8,1.3,7,1.1,3,0.5,0,0.0,0,0.0,1,0.2,0,0.0,590,95.9,0,0.0,590,95.9,9,100.0,8,88.9,3,33.3,8,88.9,3,33.3,0,0.0,0,0.0,1,11.1,1,11.1,0,0.0,3,33.3,0,0.0,2.78,(X),2.88,(X),9,100.0,9,100.0,0,0.0,0,0.0,(X),(X),0.0,(X),9,100.0,0,0.0,9,100.0,0.00,(X),2.78,(X)
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",3066,100.0,1417,46.2,1649,53.8,224,7.3,153,5.0,133,4.3,138,4.5,197,6.4,585,19.1,516,16.8,430,14.0,140,4.6,108,3.5,229,7.5,157,5.1,56,1.8,37.1,(X),2475,80.7,1117,36.4,1358,44.3,2385,77.8,492,16.0,442,14.4,156,5.1,286,9.3,2935,95.7,381,12.4,2146,70.0,7,0.2,49,1.6,7,0.2,12,0.4,12,0.4,0,0.0,2,0.1,11,0.4,5,0.2,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,351,11.4,131,4.3,437,14.3,2234,72.9,38,1.2,62,2.0,1,0.0,439,14.3,3066,100.0,646,21.1,54,1.8,14,0.5,2,0.1,576,18.8,2420,78.9,171,5.6,3066,100.0,3051,99.5,1504,49.1,392,12.8,697,22.7,504,16.4,296,9.7,84,2.7,162,5.3,62,2.0,15,0.5,0,0.0,15,0.5,1504,100.0,719,47.8,324,21.5,392,26.1,181,12.0,239,15.9,114,7.6,785,52.2,703,46.7,193,12.8,378,25.1,355,23.6,2.03,(X),2.93,(X),1572,100.0,1504,95.7,68,4.3,7,0.4,0.6,(X),2.7,(X),1504,100.0,306,20.3,1198,79.7,2.31,(X),1.96,(X)
